_id,timestamp,device_id,device_id
12378,1651768173198.0,04346571-51a9-4272-b6b1-52ac48248515,2
12379,1651768771587.0,04346571-51a9-4272-b6b1-52ac48248515,3
12380,1651768842918.0,04346571-51a9-4272-b6b1-52ac48248515,2
12381,1651770018237.0,04346571-51a9-4272-b6b1-52ac48248515,3
12382,1651770029185.0,04346571-51a9-4272-b6b1-52ac48248515,2
12383,1651770200934.0,04346571-51a9-4272-b6b1-52ac48248515,3
12384,1651770215751.0,04346571-51a9-4272-b6b1-52ac48248515,2
12385,1651773651682.0,04346571-51a9-4272-b6b1-52ac48248515,3
12386,1651773655349.0,04346571-51a9-4272-b6b1-52ac48248515,2
12387,1651774831593.0,04346571-51a9-4272-b6b1-52ac48248515,3
12388,1651774859387.0,04346571-51a9-4272-b6b1-52ac48248515,2
12389,1651775064736.0,04346571-51a9-4272-b6b1-52ac48248515,3
12390,1651775082805.0,04346571-51a9-4272-b6b1-52ac48248515,2
12391,1651775198199.0,04346571-51a9-4272-b6b1-52ac48248515,3
12392,1651775327520.0,04346571-51a9-4272-b6b1-52ac48248515,2
12393,1651775551498.0,04346571-51a9-4272-b6b1-52ac48248515,3
12394,1651775555233.0,04346571-51a9-4272-b6b1-52ac48248515,2
12395,1651775564744.0,04346571-51a9-4272-b6b1-52ac48248515,3
12396,1651775583728.0,04346571-51a9-4272-b6b1-52ac48248515,2
12397,1651775742697.0,04346571-51a9-4272-b6b1-52ac48248515,3
12398,1651775763762.0,04346571-51a9-4272-b6b1-52ac48248515,2
12399,1651781013942.0,04346571-51a9-4272-b6b1-52ac48248515,3
12400,1651781028218.0,04346571-51a9-4272-b6b1-52ac48248515,2
12401,1651781114554.0,04346571-51a9-4272-b6b1-52ac48248515,3
12402,1651781144832.0,04346571-51a9-4272-b6b1-52ac48248515,2
12403,1651781167774.0,04346571-51a9-4272-b6b1-52ac48248515,3
12404,1651781255317.0,04346571-51a9-4272-b6b1-52ac48248515,2
12405,1651781268197.0,04346571-51a9-4272-b6b1-52ac48248515,3
12406,1651781436472.0,04346571-51a9-4272-b6b1-52ac48248515,2
12407,1651781467205.0,04346571-51a9-4272-b6b1-52ac48248515,3
12408,1651781495796.0,04346571-51a9-4272-b6b1-52ac48248515,2
12409,1651781566875.0,04346571-51a9-4272-b6b1-52ac48248515,3
12410,1651781618915.0,04346571-51a9-4272-b6b1-52ac48248515,2
12411,1651781629489.0,04346571-51a9-4272-b6b1-52ac48248515,3
12412,1651781703917.0,04346571-51a9-4272-b6b1-52ac48248515,2
12413,1651782708134.0,04346571-51a9-4272-b6b1-52ac48248515,3
12414,1651782721551.0,04346571-51a9-4272-b6b1-52ac48248515,2
12415,1651784138415.0,04346571-51a9-4272-b6b1-52ac48248515,3
12416,1651784158982.0,04346571-51a9-4272-b6b1-52ac48248515,2
12417,1651784231344.0,04346571-51a9-4272-b6b1-52ac48248515,3
12418,1651784246287.0,04346571-51a9-4272-b6b1-52ac48248515,2
12419,1651784377552.0,04346571-51a9-4272-b6b1-52ac48248515,3
12420,1651784392293.0,04346571-51a9-4272-b6b1-52ac48248515,2
12421,1651785092292.0,04346571-51a9-4272-b6b1-52ac48248515,3
12422,1651785113216.0,04346571-51a9-4272-b6b1-52ac48248515,2
12880,1651785254007.0,04346571-51a9-4272-b6b1-52ac48248515,3
12881,1651785275946.0,04346571-51a9-4272-b6b1-52ac48248515,2
12882,1651786030279.0,04346571-51a9-4272-b6b1-52ac48248515,3
12883,1651786446581.0,04346571-51a9-4272-b6b1-52ac48248515,2
12884,1651786487083.0,04346571-51a9-4272-b6b1-52ac48248515,3
12885,1651786534415.0,04346571-51a9-4272-b6b1-52ac48248515,2
12886,1651786586866.0,04346571-51a9-4272-b6b1-52ac48248515,3
12887,1651786605448.0,04346571-51a9-4272-b6b1-52ac48248515,2
12888,1651786668453.0,04346571-51a9-4272-b6b1-52ac48248515,3
12889,1651786675666.0,04346571-51a9-4272-b6b1-52ac48248515,2
12890,1651788902656.0,04346571-51a9-4272-b6b1-52ac48248515,3
12891,1651788917457.0,04346571-51a9-4272-b6b1-52ac48248515,2
12892,1651788936939.0,04346571-51a9-4272-b6b1-52ac48248515,3
12893,1651788945730.0,04346571-51a9-4272-b6b1-52ac48248515,2
