_id,timestamp,device_id,device_id
1255,1651161014413.0,9e61c8ae-5a4f-41b0-80ba-08ab06d495c6,3
1256,1651161123007.0,9e61c8ae-5a4f-41b0-80ba-08ab06d495c6,2
1257,1651161540017.0,9e61c8ae-5a4f-41b0-80ba-08ab06d495c6,3
1258,1651162032143.0,9e61c8ae-5a4f-41b0-80ba-08ab06d495c6,2
1259,1651162180483.0,9e61c8ae-5a4f-41b0-80ba-08ab06d495c6,3
1260,1651162236224.0,9e61c8ae-5a4f-41b0-80ba-08ab06d495c6,2
1261,1651163303876.0,9e61c8ae-5a4f-41b0-80ba-08ab06d495c6,3
1262,1651163382538.0,9e61c8ae-5a4f-41b0-80ba-08ab06d495c6,2
1263,1651163495061.0,9e61c8ae-5a4f-41b0-80ba-08ab06d495c6,3
1264,1651163618674.0,9e61c8ae-5a4f-41b0-80ba-08ab06d495c6,2
1967,1651167118414.0,9e61c8ae-5a4f-41b0-80ba-08ab06d495c6,3
1968,1651167737817.0,9e61c8ae-5a4f-41b0-80ba-08ab06d495c6,2
1969,1651167880428.0,9e61c8ae-5a4f-41b0-80ba-08ab06d495c6,3
1970,1651167881808.0,9e61c8ae-5a4f-41b0-80ba-08ab06d495c6,2
1971,1651167882208.0,9e61c8ae-5a4f-41b0-80ba-08ab06d495c6,3
1972,1651167963175.0,9e61c8ae-5a4f-41b0-80ba-08ab06d495c6,2
1973,1651167994276.0,9e61c8ae-5a4f-41b0-80ba-08ab06d495c6,3
1974,1651168036661.0,9e61c8ae-5a4f-41b0-80ba-08ab06d495c6,2
1975,1651168041911.0,9e61c8ae-5a4f-41b0-80ba-08ab06d495c6,3
1976,1651168212548.0,9e61c8ae-5a4f-41b0-80ba-08ab06d495c6,2
1977,1651168226216.0,9e61c8ae-5a4f-41b0-80ba-08ab06d495c6,3
1978,1651168767651.0,9e61c8ae-5a4f-41b0-80ba-08ab06d495c6,2
1979,1651170116673.0,9e61c8ae-5a4f-41b0-80ba-08ab06d495c6,3
1980,1651170246604.0,9e61c8ae-5a4f-41b0-80ba-08ab06d495c6,2
1981,1651170712608.0,9e61c8ae-5a4f-41b0-80ba-08ab06d495c6,3
1982,1651170714173.0,9e61c8ae-5a4f-41b0-80ba-08ab06d495c6,2
