_id,timestamp,device_id,device_id
12165,1651766369187.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12166,1651766909487.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
12167,1651767106886.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12168,1651767400177.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
12169,1651767401870.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12170,1651768613152.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
12171,1651768615276.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12269,1651774432572.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
12270,1651774434029.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12271,1651774530938.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
12272,1651774531742.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12273,1651776754832.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
12274,1651776776640.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12275,1651776801752.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
12276,1651776826249.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12312,1651778897703.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
12313,1651778914044.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12314,1651778932161.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
12315,1651778933150.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12316,1651779308689.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
12317,1651779311526.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12318,1651779312414.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
12319,1651779487192.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12320,1651780392180.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
12321,1651780406043.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12322,1651780806828.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
12323,1651780852636.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12324,1651780900075.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
12325,1651780902221.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12326,1651780922664.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
12327,1651780926256.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12328,1651780951022.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
12329,1651780953613.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12330,1651781063758.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
12331,1651781065870.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12332,1651781094016.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
12333,1651781096235.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12334,1651781208613.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
12335,1651781211998.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12336,1651781240079.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
12337,1651781241800.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12338,1651781259700.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
12339,1651781284036.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12340,1651781500042.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
12341,1651781514335.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12342,1651781601301.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
12343,1651781614881.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12344,1651781654720.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
12345,1651781657223.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12346,1651781706585.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
12347,1651781707713.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12348,1651781767891.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
12349,1651781769609.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12350,1651781809558.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
12351,1651781933963.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12352,1651781968358.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
12353,1651781975984.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12354,1651781997185.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
12355,1651782001437.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12356,1651782067711.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
12357,1651782088449.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12358,1651782257126.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
12359,1651782263565.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12360,1651782265209.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
12361,1651782266114.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,2
12362,1651782404196.0,f7a16ee5-b15c-4034-ba52-4becf44cc74b,3
