_id,timestamp,device_id,device_id
11328,1651675311768.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11329,1651675311769.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11330,1651675378920.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11331,1651675378921.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11332,1651675414382.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11333,1651675414383.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11334,1651675468487.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11335,1651675468488.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11336,1651675842995.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11337,1651675842995.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11338,1651675850929.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11339,1651675850957.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11340,1651675944053.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11341,1651675944054.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11342,1651676018594.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11343,1651676018596.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11344,1651676275961.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11345,1651676275961.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11346,1651676330557.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11347,1651676330558.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11348,1651676697312.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11349,1651676697312.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11350,1651676824394.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11351,1651676824395.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11352,1651676855265.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11353,1651676855265.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11354,1651676872640.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11355,1651676872642.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11356,1651676872933.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11357,1651676872934.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11358,1651676947722.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11359,1651676947724.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11360,1651677003294.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11361,1651677003295.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11362,1651677164612.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11363,1651677164613.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11364,1651677336308.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11365,1651677336309.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11366,1651677364370.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11367,1651677364383.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11368,1651677395252.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11369,1651677395253.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11370,1651677424633.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11371,1651677424634.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11372,1651677560424.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11373,1651677560433.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11374,1651677561562.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11375,1651677561563.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11376,1651677581785.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11377,1651677581786.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11378,1651678342408.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11379,1651678342410.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11380,1651701575158.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11381,1651702025425.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11382,1651702733679.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11383,1651702790865.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11384,1651703478953.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11385,1651703578516.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11386,1651703601873.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11387,1651703612676.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11388,1651703788801.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11389,1651703902961.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11390,1651703907426.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11391,1651703996275.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11392,1651704004141.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11393,1651704016764.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11394,1651704071767.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11395,1651704249450.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11396,1651704278839.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11397,1651704309729.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11398,1651705428536.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11399,1651705471724.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11400,1651706616879.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11401,1651706623254.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11402,1651707834913.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11403,1651707869765.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11404,1651707907169.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11405,1651707929900.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11406,1651707935041.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11407,1651707945234.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11408,1651708081102.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11409,1651708085916.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11410,1651708844517.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11411,1651708851336.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11412,1651708898891.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11413,1651709727144.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11414,1651710100891.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11415,1651710137338.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11416,1651710300551.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11417,1651710316208.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11418,1651710466327.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11419,1651710516447.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11420,1651710771544.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11421,1651710806325.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11422,1651710862810.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11423,1651710903648.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11424,1651711193211.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11425,1651711214801.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11426,1651711265028.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11427,1651711290701.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11428,1651711334757.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11429,1651711336958.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11430,1651711520870.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11431,1651711533811.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11432,1651711832525.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11433,1651711855339.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11434,1651712046183.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11435,1651712074703.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11436,1651712190352.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11437,1651712231281.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11438,1651712327450.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11439,1651712332503.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11440,1651712368669.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11441,1651712370521.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11442,1651712609391.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11443,1651712798509.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11444,1651712807392.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11445,1651712821610.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11446,1651713725175.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11447,1651713750667.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11448,1651716328145.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11482,1651718753480.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11934,1651745403153.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11935,1651745495464.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11936,1651747734276.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11937,1651747734761.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11938,1651747740622.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11939,1651747763631.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11940,1651750563530.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11941,1651750627500.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11942,1651750798462.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11943,1651750928781.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11944,1651751429327.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11945,1651751477053.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11946,1651751693116.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11947,1651751831349.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11948,1651752397266.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11949,1651752414856.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11950,1651752433916.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11951,1651752437803.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11952,1651752458137.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11953,1651752473898.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11954,1651752998891.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11955,1651753032857.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11956,1651753198442.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11957,1651753355533.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11958,1651753772947.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11959,1651753810193.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11960,1651754609653.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11961,1651754612009.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11962,1651754986893.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11963,1651755019803.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11964,1651755048439.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11965,1651755050438.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11966,1651755098813.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11967,1651755147772.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11968,1651755409124.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
11969,1651755419010.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
11970,1651755542601.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
12720,1651755588446.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
12721,1651766003005.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
12722,1651766024040.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
12723,1651766985601.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
12724,1651767028512.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
12725,1651769025611.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
12726,1651769033955.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
12727,1651769772700.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
12728,1651769779686.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
12729,1651770480041.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
12730,1651770516370.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
12731,1651775359407.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
12732,1651775415671.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
12733,1651775479244.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
12734,1651775500866.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
12735,1651776048874.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
12736,1651776357659.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
12737,1651777576325.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
12738,1651777584389.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
12739,1651786050070.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
12740,1651786738512.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
12741,1651788167147.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
12742,1651788173506.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
12743,1651788435062.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
12744,1651789735957.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
12745,1651799648002.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
12746,1651799650058.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
12747,1651799650423.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
12748,1651799651965.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
12749,1651801308690.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
12750,1651801702971.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
12751,1651802624074.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
12752,1651803220720.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
12753,1651803284455.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
12754,1651803285573.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
12755,1651803288633.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,3
12756,1651803346844.0,78004874-9c43-4d4f-8962-2db67c6ffe4a,2
